emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
NEUTRAL,FEMALE,22.727272727272723,8,11,1.3221480366256502,0,4.8982360796494913,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.3221480366256502
ANGRY,MALE,27.454545454545453,9,22,1.425756932546695,0,5.7649219469590625,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.425756932546695
HAPPY,MALE,26.588235294117649,9,17,3.3848248109221455,0,9.4107958989984866,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,3.3848248109221455
NEUTRAL,FEMALE,27.363636363636363,6,11,0.76424219235777857,0,4.1107314825057983,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,0.76424219235777857
,,0,128,36212,1.4773863482656422,31,8.1227901389504282,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,1.4773863482656422
FEAR,FEMALE,23.6,4,5,6.19404311478138,0,18.159260940551757,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,6.19404311478138
HAPPY,FEMALE,26.25,1,4,0.4948650288085143,0,1.6066010743379593,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,0.4948650288085143
DISGUST,FEMALE,13,0,1,0,0,2.9995560646057129,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,0
ANGRY,MALE,27.85,7,20,2.8203346248095231,0,8.3702670335769671,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,2.8203346248095231
SAD,MALE,23.666666666666664,23,42,2.9301492925733332,0,10.163816979953221,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,2.9301492925733332
NEUTRAL,MALE,28.04,20,25,2.7969429988576016,0,9.0512628316879287,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,2.7969429988576016
,,0,0,1210,0,,8.76590971294021,,,df8852d1f3dad,2023-09-16 00:00:00,UPN Comas,0
DISGUST,MALE,21.5,2,2,1.7804089188575745,0,6.5701833963394165,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,1.7804089188575745
ANGRY,FEMALE,23.714285714285715,4,7,1.1713135155538719,0,10.882303306034634,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,1.1713135155538719
SURPRISED,MALE,28.857142857142858,0,7,0.28951370716094971,0,7.2771983487265457,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,0.28951370716094971
SAD,FEMALE,21,13,20,3.5212248221916314,0,9.9292667806148529,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,3.5212248221916314
FEAR,MALE,27.7037037037037,20,27,5.1112748436305822,0,17.923221914856526,,,dc202c46a4fa8,2023-09-16 00:00:00,UPN los olivos,5.1112748436305822
,,0,3,5077,1.2361635379493237,1,10.179409913222676,,,dc202c46a4fa8,2023-09-17 00:00:00,UPN los olivos,1.2361635379493237
ANGRY,MALE,30,1,1,3.7173430919647217,0,4.7997894287109375,,,dc202c46a4fa8,2023-09-17 00:00:00,UPN los olivos,3.7173430919647217
NEUTRAL,MALE,30.5,2,2,1.5048582553863525,0,4.5243289470672607,,,dc202c46a4fa8,2023-09-17 00:00:00,UPN los olivos,1.5048582553863525
SAD,MALE,30,0,1,0,0,1.9461464881896973,,,dc202c46a4fa8,2023-09-17 00:00:00,UPN los olivos,0
,,0,0,1253,0,,24.869156444134564,,,df8852d1f3dad,2023-09-17 00:00:00,UPN Comas,0
NEUTRAL,FEMALE,34,0,1,0.45076984167099,0,4.6409397125244141,,,dc202c46a4fa8,2023-09-17 00:00:00,UPN los olivos,0.45076984167099
SAD,FEMALE,21.8125,18,32,1.503011636091051,0,16.124701280146837,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.503011636091051
DISGUST,MALE,25,3,3,1.5270700653394065,0,6.29212729136149,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.5270700653394065
HAPPY,MALE,25.461538461538463,10,13,1.8789664109547932,0,4.9328664449545059,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.8789664109547932
NEUTRAL,MALE,24.485714285714288,31,35,2.0772581123746932,0,5.6448901636259894,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,2.0772581123746932
,,0,0,1297,0,,13.330095643520838,,,df8852d1f3dad,2023-09-18 00:00:00,UPN Comas,0
ANGRY,MALE,28.076923076923073,11,26,1.3516686975079424,0,7.2119408066456128,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.3516686975079424
SAD,MALE,24.903225806451619,18,31,1.8700319835916162,0,5.4936579177456517,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.8700319835916162
,,0,114,36105,0.89701599005645927,18,7.7548462839851275,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,0.89701599005645927
NEUTRAL,FEMALE,25.1,6,10,2.8108492096265154,0,5.9393676877021795,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,2.8108492096265154
HAPPY,FEMALE,20.25,5,8,2.6185204982757568,0,7.67739138007164,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,2.6185204982757568
DISGUST,FEMALE,20,1,1,0.75581961870193481,0,1.2158517837524414,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,0.75581961870193481
FEAR,FEMALE,21.142857142857142,6,7,1.4420533749674047,0,5.3162262099129816,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.4420533749674047
FEAR,MALE,26,6,9,1.0227941146918706,0,6.5656105412377261,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.0227941146918706
ANGRY,FEMALE,32,2,2,1.0199091732501984,0,5.5528621673583984,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,1.0199091732501984
SURPRISED,MALE,27.4,3,15,2.81119123660028,0,7.0568424304326385,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,2.81119123660028
SURPRISED,FEMALE,28.5,0,2,0,0,1.7464556396007538,,,dc202c46a4fa8,2023-09-18 00:00:00,UPN los olivos,0
HAPPY,FEMALE,20.285714285714288,6,7,1.5863680044809976,0,3.4812497752053395,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.5863680044809976
FEAR,FEMALE,21.5,5,8,1.4395893514156342,0,3.634110689163208,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.4395893514156342
ANGRY,FEMALE,26.9,6,10,1.801388019695878,0,3.1507335662841798,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.801388019695878
HAPPY,MALE,32.2,3,5,0.88310213387012482,0,5.6627075672149658,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,0.88310213387012482
FEAR,MALE,23.666666666666668,3,6,1.6706111058592796,0,4.7606735825538635,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.6706111058592796
NEUTRAL,FEMALE,21.4,4,5,1.3250356912612915,0,4.61482081413269,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.3250356912612915
ANGRY,MALE,23.846153846153847,4,13,2.1010891028812955,0,7.0146240454453688,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,2.1010891028812955
DISGUST,MALE,30,0,1,0.23894411325454712,0,1.1911907196044922,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,0.23894411325454712
,,0,0,1292,0,,14.195084132473246,,,df8852d1f3dad,2023-09-19 00:00:00,UPN Comas,0
SAD,MALE,24.9375,6,16,2.2942609875039626,0,10.363292608410118,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,2.2942609875039626
,,0,91,31000,1.1242164224266817,6,10.168389238927327,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.1242164224266817
SURPRISED,MALE,34,0,1,0,0,4.6893038749694824,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,0
DISGUST,FEMALE,29.6,3,5,1.1165067814290524,0,5.4678143024444577,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,1.1165067814290524
SURPRISED,FEMALE,30,0,1,0,0,2.3472869396209717,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,0
NEUTRAL,MALE,27.166666666666664,10,18,2.6138574038632214,0,7.7373304565747576,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,2.6138574038632214
SAD,FEMALE,23.919999999999998,19,25,2.2341597582164567,0,8.5309944725036626,,,dc202c46a4fa8,2023-09-19 00:00:00,UPN los olivos,2.2341597582164567
SURPRISED,FEMALE,22,1,2,0.51836568117141724,0,5.948177695274353,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0.51836568117141724
FEAR,MALE,30,0,1,0,0,2.27061128616333,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0
NEUTRAL,MALE,25.5,1,2,10.677098274230957,0,18.918758273124695,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,10.677098274230957
ANGRY,MALE,25,0,3,0,0,4.0870416164398193,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0
FEAR,FEMALE,24,1,1,0.83060067892074585,0,5.1142363548278809,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0.83060067892074585
SAD,MALE,27,1,1,26.238798141479492,0,40.577442169189453,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,26.238798141479492
HAPPY,MALE,24,0,1,0.17388801276683807,0,4.53228759765625,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0.17388801276683807
,,0,0,1966,0,,9.2432363845885472,,,df8852d1f3dad,2023-09-20 00:00:00,UPN Comas,0
,,0,71,35068,1.7616256064347988,3,9.99689916622762,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,1.7616256064347988
NEUTRAL,FEMALE,27,0,1,0,0,26.544036865234375,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,0
SURPRISED,MALE,29,2,3,1.2882742583751678,0,4.8193252881368007,,,dc202c46a4fa8,2023-09-20 00:00:00,UPN los olivos,1.2882742583751678
