timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,ANGRY,FEMALE,,,124,25.935483870967747,2.0116467463861527,2.0116467463861527,5.065767008931406,69,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,SURPRISED,MALE,,,44,26.27272727272727,0.60328785571105337,0.60328785571105337,1.9525655982169237,6,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,NEUTRAL,FEMALE,,,58,28.551724137931039,0.61347773424475582,0.61347773424475582,2.1553879123309563,17,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,SAD,FEMALE,,,325,25.215384615384611,0.81889099352889572,0.81889099352889572,2.5326416109158449,115,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,SAD,MALE,,,476,25.111344537815121,1.7313515951297103,1.7313515951297103,5.3024244886987368,232,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,FEAR,MALE,,,10,21.699999999999996,0.73335323389619589,0.73335323389619589,3.4621911764144895,4,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,,,,,47241,0,0.60994481625248576,0.60994481625248576,5.0848743038226241,161,114
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,NEUTRAL,MALE,,,224,25.695067264573986,1.7387303164304821,1.7387303164304821,5.33363189415208,141,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,DISGUST,FEMALE,,,6,25.333333333333336,0.1677844226360321,0.1677844226360321,3.5036251346270246,0,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,,,,,38345,0,0.405868329900964,0.405868329900964,3.7279809981769185,121,5
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,HAPPY,MALE,,,12,38.666666666666671,3.1610971887906394,3.1610971887906394,6.7776308258374538,9,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,ANGRY,FEMALE,,,19,25.94736842105263,0.5898567799013108,0.5898567799013108,3.491201905827773,6,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,DISGUST,MALE,,,11,29.545454545454547,0.38887688517570496,0.38887688517570496,1.6870631087910046,1,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,FEAR,MALE,,,69,32.043478260869556,5.0842656048911588,5.0842656048911588,11.636754913606504,45,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,ANGRY,MALE,,,51,31.823529411764703,4.39081766102463,4.39081766102463,13.380883196989693,32,0
2023-08-02 00:00:00,Minka,db55ad90045af,ANGRY,MALE,,,3,31.666666666666668,0.863455519080162,0.863455519080162,4.6096731424331665,1,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,SURPRISED,FEMALE,,,28,24.464285714285712,0.33244321197271348,0.33244321197271348,1.9896758028439114,1,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,ANGRY,FEMALE,,,126,28.365079365079367,0.53912006579895522,0.53912006579895522,2.7943550277323954,23,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,SAD,FEMALE,,,567,22.924028268551229,1.8979562519826629,1.8979562519826629,5.0823127630526423,364,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SAD,FEMALE,,,153,25.228758169934643,5.3876756314266405,5.3876756314266405,12.145038066346659,127,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,DISGUST,MALE,,,5,30.4,2.1427363157272339,2.1427363157272339,4.734805393218994,5,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,SAD,MALE,,,345,27.643478260869568,0.58897054118253056,0.58897054118253056,2.7189943177112634,61,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,ANGRY,MALE,,,343,29.154518950437328,0.710144634567952,0.710144634567952,2.7927544356782645,60,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,ANGRY,FEMALE,,,65,27.415384615384617,4.4466140976658579,4.4466140976658579,8.7576703181633579,47,0
2023-08-02 00:00:00,Minka,db55ad90045af,SAD,MALE,,,1,34,0.76650768518447876,0.76650768518447876,57.073345184326172,1,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,,,,,43627,0,1.6335116632566973,1.6335116632566973,6.3306076897719272,994,25
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,FEAR,FEMALE,,,108,29.537037037037038,5.8372897129727184,5.8372897129727184,11.656382253324544,91,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SURPRISED,MALE,,,17,18.823529411764707,0.783701553940773,0.783701553940773,6.1432827676043793,6,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,DISGUST,MALE,,,17,24.411764705882351,1.2617565777439339,1.2617565777439339,3.1644003987312317,8,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SAD,FEMALE,,,283,21.911660777385158,1.0146984865036812,1.0146984865036812,3.7197858910257322,136,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,FEAR,MALE,,,122,29.606557377049182,0.41470215660002496,0.41470215660002496,2.3117184365381958,14,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,FEAR,FEMALE,,,78,23.051282051282048,2.6992572593098547,2.6992572593098547,5.8909728343670205,38,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,NEUTRAL,FEMALE,,,173,24.578034682080929,2.1720478471078271,2.1720478471078271,5.3772736029817869,129,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,FEAR,MALE,,,69,25.463768115942024,1.325054158932633,1.325054158932633,8.5220897016317956,26,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SAD,MALE,,,73,27.410958904109584,2.7754766725260636,2.7754766725260636,7.8587956722468544,49,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,HAPPY,MALE,,,5,27.2,0.84636158496141434,0.84636158496141434,2.6302443027496336,3,0
